DATA_REFERENCIA,PAIS_NAIXAMENT,SEXE,NIVELL_ESTUDI,POBLACIO
2014,SUÏSSA                        ,Dona,No aplicable per ser més petit,2
2014,SUÏSSA                        ,Home,No aplicable per ser més petit,2
2014,TAILÀNDIA                     ,Dona,No aplicable per ser més petit,1
2014,TAILÀNDIA                     ,Home,No aplicable per ser més petit,1
2014,TURQUIA                       ,Home,No aplicable per ser més petit,1
2014,UCRAÏNA                       ,Dona,No aplicable per ser més petit,8
2014,UCRAÏNA                       ,Home,No aplicable per ser més petit,10
2014,"URUGUAI, L                    ",Dona,No aplicable per ser més petit,4
2014,"URUGUAI, L                    ",Home,No aplicable per ser més petit,8
2014,VENEÇUELA                     ,Dona,No aplicable per ser més petit,8
2014,VENEÇUELA                     ,Home,No aplicable per ser més petit,9
2014,"VIETNAM, EL                   ",Dona,No aplicable per ser més petit,1
2014,XILE                          ,Dona,No aplicable per ser més petit,2
2014,XILE                          ,Home,No aplicable per ser més petit,9
2014,"XINA, LA                      ",Dona,No aplicable per ser més petit,77
2014,"XINA, LA                      ",Home,No aplicable per ser més petit,18
2014,ALEMANYA                      ,Dona,No sap llegir ni escriure     ,1
2014,ALEMANYA                      ,Home,No sap llegir ni escriure     ,1
2014,ALGÈRIA                       ,Home,No sap llegir ni escriure     ,1
2014,"ARGENTINA, L                  ",Dona,No sap llegir ni escriure     ,4
2014,"ARGENTINA, L                  ",Home,No sap llegir ni escriure     ,7
2014,ÀUSTRIA                       ,Home,No sap llegir ni escriure     ,1
2014,BÒSNIA I HERCEGOVINA          ,Dona,No sap llegir ni escriure     ,1
2014,"BRASIL, EL                    ",Home,No sap llegir ni escriure     ,2
2014,COLÒMBIA                      ,Dona,No sap llegir ni escriure     ,5
2014,COLÒMBIA                      ,Home,No sap llegir ni escriure     ,4
2014,"EQUADOR, L                    ",Dona,No sap llegir ni escriure     ,5
2014,"EQUADOR, L                    ",Home,No sap llegir ni escriure     ,3
2014,ESPANYA                       ,Dona,No sap llegir ni escriure     ,4878
2014,ESPANYA                       ,Home,No sap llegir ni escriure     ,4144
2014,FRANÇA                        ,Dona,No sap llegir ni escriure     ,5
2014,FRANÇA                        ,Home,No sap llegir ni escriure     ,2
2014,HONDURES                      ,Dona,No sap llegir ni escriure     ,1
2014,"ÍNDIA, L                      ",Dona,No sap llegir ni escriure     ,1
2014,ITÀLIA                        ,Dona,No sap llegir ni escriure     ,1
2014,MALI                          ,Home,No sap llegir ni escriure     ,2
2014,"MARROC, EL                    ",Dona,No sap llegir ni escriure     ,341
2014,"MARROC, EL                    ",Home,No sap llegir ni escriure     ,272
2014,MÈXIC                         ,Home,No sap llegir ni escriure     ,1
2014,NO CONSTA                     ,Dona,No sap llegir ni escriure     ,1
2014,"PAKISTAN, EL                  ",Dona,No sap llegir ni escriure     ,1
2014,"PAKISTAN, EL                  ",Home,No sap llegir ni escriure     ,3
2014,PORTUGAL                      ,Dona,No sap llegir ni escriure     ,5
2014,PORTUGAL                      ,Home,No sap llegir ni escriure     ,4
2014,"REPÚBLICA DOMINICANA, LA      ",Dona,No sap llegir ni escriure     ,4
2014,"REPÚBLICA DOMINICANA, LA      ",Home,No sap llegir ni escriure     ,2
2014,ROMANIA                       ,Dona,No sap llegir ni escriure     ,1
2014,ROMANIA                       ,Home,No sap llegir ni escriure     ,1
2014,RÚSSIA                        ,Dona,No sap llegir ni escriure     ,1
2014,RÚSSIA                        ,Home,No sap llegir ni escriure     ,4
2014,"SENEGAL, EL                   ",Dona,No sap llegir ni escriure     ,6
2014,"SENEGAL, EL                   ",Home,No sap llegir ni escriure     ,10
2014,UCRAÏNA                       ,Home,No sap llegir ni escriure     ,1
2014,"URUGUAI, L                    ",Dona,No sap llegir ni escriure     ,1
2014,"URUGUAI, L                    ",Home,No sap llegir ni escriure     ,1
2014,VENEÇUELA                     ,Home,No sap llegir ni escriure     ,2
2014,XILE                          ,Dona,No sap llegir ni escriure     ,1
2014,"XINA, LA                      ",Dona,No sap llegir ni escriure     ,10
2014,"XINA, LA                      ",Home,No sap llegir ni escriure     ,4
2014,ALEMANYA                      ,Home,Sense estudis                 ,2
2014,ALGÈRIA                       ,Dona,Sense estudis                 ,5
2014,ALGÈRIA                       ,Home,Sense estudis                 ,3
2014,"ARGENTINA, L                  ",Dona,Sense estudis                 ,7
2014,"ARGENTINA, L                  ",Home,Sense estudis                 ,2
2014,ARMÈNIA                       ,Home,Sense estudis                 ,1
2014,BOLÍVIA                       ,Dona,Sense estudis                 ,8
2014,"BRASIL, EL                    ",Dona,Sense estudis                 ,3
2014,"BRASIL, EL                    ",Home,Sense estudis                 ,2
2014,BULGÀRIA                      ,Dona,Sense estudis                 ,3
2014,"CANADÀ, EL                    ",Home,Sense estudis                 ,1
2014,COLÒMBIA                      ,Dona,Sense estudis                 ,7
2014,COLÒMBIA                      ,Home,Sense estudis                 ,1
2014,COREA DEL SUD                 ,Dona,Sense estudis                 ,1
2014,COREA DEL SUD                 ,Home,Sense estudis                 ,1
2014,CUBA                          ,Dona,Sense estudis                 ,9
2014,CUBA                          ,Home,Sense estudis                 ,2
2014,DINAMARCA                     ,Home,Sense estudis                 ,1
2014,EGIPTE                        ,Dona,Sense estudis                 ,1
2014,EL SALVADOR                   ,Dona,Sense estudis                 ,3
2014,EL SALVADOR                   ,Home,Sense estudis                 ,1
2014,"EQUADOR, L                    ",Dona,Sense estudis                 ,15
2014,"EQUADOR, L                    ",Home,Sense estudis                 ,10
2014,ESLOVÀQUIA                    ,Dona,Sense estudis                 ,1
2014,ESPANYA                       ,Dona,Sense estudis                 ,7636
2014,ESPANYA                       ,Home,Sense estudis                 ,4911
2014,FRANÇA                        ,Dona,Sense estudis                 ,23
2014,FRANÇA                        ,Home,Sense estudis                 ,14
2014,GÀMBIA                        ,Home,Sense estudis                 ,2
2014,GHANA                         ,Home,Sense estudis                 ,2
2014,GUATEMALA                     ,Home,Sense estudis                 ,1
2014,"GUINEA EQUATORIAL, LA         ",Dona,Sense estudis                 ,2
2014,HONDURES                      ,Dona,Sense estudis                 ,3
2014,HONDURES                      ,Home,Sense estudis                 ,1
2014,"ÍNDIA, L                      ",Dona,Sense estudis                 ,5
2014,"ÍNDIA, L                      ",Home,Sense estudis                 ,5
2014,ITÀLIA                        ,Dona,Sense estudis                 ,1
2014,JORDÀNIA                      ,Dona,Sense estudis                 ,1
2014,MALI                          ,Home,Sense estudis                 ,5
2014,"MARROC, EL                    ",Dona,Sense estudis                 ,672
2014,"MARROC, EL                    ",Home,Sense estudis                 ,751
2014,MOLDÀVIA                      ,Dona,Sense estudis                 ,2
2014,MONTENEGRO                    ,Dona,Sense estudis                 ,1
2014,NIGÈRIA                       ,Dona,Sense estudis                 ,1
2014,NIGÈRIA                       ,Home,Sense estudis                 ,1
2014,"PAKISTAN, EL                  ",Dona,Sense estudis                 ,2
2014,"PAKISTAN, EL                  ",Home,Sense estudis                 ,3
2014,"PARAGUAI, EL                  ",Dona,Sense estudis                 ,6
2014,"PARAGUAI, EL                  ",Home,Sense estudis                 ,3
2014,"PERÚ, EL                      ",Dona,Sense estudis                 ,4
2014,"PERÚ, EL                      ",Home,Sense estudis                 ,4
2014,POLÒNIA                       ,Home,Sense estudis                 ,1
2014,PORTUGAL                      ,Dona,Sense estudis                 ,13
2014,PORTUGAL                      ,Home,Sense estudis                 ,9
2014,"REGNE UNIT, EL                ",Dona,Sense estudis                 ,1
2014,"REPÚBLICA DOMINICANA, LA      ",Dona,Sense estudis                 ,31
2014,"REPÚBLICA DOMINICANA, LA      ",Home,Sense estudis                 ,7
2014,ROMANIA                       ,Dona,Sense estudis                 ,7
2014,ROMANIA                       ,Home,Sense estudis                 ,6
2014,RÚSSIA                        ,Dona,Sense estudis                 ,1
2014,RÚSSIA                        ,Home,Sense estudis                 ,1
2014,"SENEGAL, EL                   ",Dona,Sense estudis                 ,17
2014,"SENEGAL, EL                   ",Home,Sense estudis                 ,86
2014,SÍRIA                         ,Home,Sense estudis                 ,1
2014,UCRAÏNA                       ,Dona,Sense estudis                 ,2
2014,"URUGUAI, L                    ",Dona,Sense estudis                 ,2
2014,"URUGUAI, L                    ",Home,Sense estudis                 ,2
2014,VENEÇUELA                     ,Dona,Sense estudis                 ,4
2014,VENEÇUELA                     ,Home,Sense estudis                 ,2
2014,"VIETNAM, EL                   ",Dona,Sense estudis                 ,1
2014,XILE                          ,Dona,Sense estudis                 ,2
2014,"XINA, LA                      ",Dona,Sense estudis                 ,29
2014,"XINA, LA                      ",Home,Sense estudis                 ,21
2014,"ARGENTINA, L                  ",Dona,Titulats d estudis superiors n,5
2014,"ARGENTINA, L                  ",Home,Titulats d estudis superiors n,2
2014,BOLÍVIA                       ,Dona,Titulats d estudis superiors n,1
2014,"BRASIL, EL                    ",Dona,Titulats d estudis superiors n,2
2014,COLÒMBIA                      ,Dona,Titulats d estudis superiors n,1
2014,CUBA                          ,Dona,Titulats d estudis superiors n,3
2014,"EQUADOR, L                    ",Dona,Titulats d estudis superiors n,1
2014,ESPANYA                       ,Dona,Titulats d estudis superiors n,154
2014,ESPANYA                       ,Home,Titulats d estudis superiors n,130
2014,FRANÇA                        ,Dona,Titulats d estudis superiors n,2
2014,"GUINEA EQUATORIAL, LA         ",Home,Titulats d estudis superiors n,1
2014,HONDURES                      ,Dona,Titulats d estudis superiors n,1
2014,HONDURES                      ,Home,Titulats d estudis superiors n,1
2014,IRLANDA                       ,Dona,Titulats d estudis superiors n,1
2014,ITÀLIA                        ,Home,Titulats d estudis superiors n,2
2014,"MARROC, EL                    ",Home,Titulats d estudis superiors n,1
2014,"PERÚ, EL                      ",Dona,Titulats d estudis superiors n,4
2014,POLÒNIA                       ,Dona,Titulats d estudis superiors n,1
2014,VENEÇUELA                     ,Dona,Titulats d estudis superiors n,2
2014,XILE                          ,Dona,Titulats d estudis superiors n,2
2015,ALEMANYA                      ,Home,Altres titulacions mitjanes (A,2
2015,ALTRES PAÏSOS D AMÈRICA       ,Home,Altres titulacions mitjanes (A,1
2015,"ARGENTINA, L                  ",Dona,Altres titulacions mitjanes (A,13
2015,"ARGENTINA, L                  ",Home,Altres titulacions mitjanes (A,7
2015,ARMÈNIA                       ,Dona,Altres titulacions mitjanes (A,3
2015,ARMÈNIA                       ,Home,Altres titulacions mitjanes (A,1
2015,AUSTRÀLIA                     ,Home,Altres titulacions mitjanes (A,1
2015,BÈLGICA                       ,Dona,Altres titulacions mitjanes (A,2
2015,BOLÍVIA                       ,Dona,Altres titulacions mitjanes (A,13
2015,BOLÍVIA                       ,Home,Altres titulacions mitjanes (A,4
2015,"BRASIL, EL                    ",Dona,Altres titulacions mitjanes (A,7
2015,"BRASIL, EL                    ",Home,Altres titulacions mitjanes (A,1
2015,BULGÀRIA                      ,Dona,Altres titulacions mitjanes (A,1
2015,BURKINA FASO                  ,Home,Altres titulacions mitjanes (A,1
2015,COLÒMBIA                      ,Dona,Altres titulacions mitjanes (A,17
2015,COLÒMBIA                      ,Home,Altres titulacions mitjanes (A,14
2015,CUBA                          ,Dona,Altres titulacions mitjanes (A,7
2015,CUBA                          ,Home,Altres titulacions mitjanes (A,7
2015,EL SALVADOR                   ,Home,Altres titulacions mitjanes (A,1
2015,"EQUADOR, L                    ",Dona,Altres titulacions mitjanes (A,13
2015,"EQUADOR, L                    ",Home,Altres titulacions mitjanes (A,6
2015,ESPANYA                       ,Dona,Altres titulacions mitjanes (A,530
2015,ESPANYA                       ,Home,Altres titulacions mitjanes (A,339
2015,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,Altres titulacions mitjanes (A,2
2015,FRANÇA                        ,Dona,Altres titulacions mitjanes (A,3
2015,FRANÇA                        ,Home,Altres titulacions mitjanes (A,1
2015,GEÒRGIA                       ,Dona,Altres titulacions mitjanes (A,1
2015,HONDURES                      ,Dona,Altres titulacions mitjanes (A,5
2015,"ÍNDIA, L                      ",Home,Altres titulacions mitjanes (A,1
2015,"IRAN, L                       ",Home,Altres titulacions mitjanes (A,2
2015,IRLANDA                       ,Dona,Altres titulacions mitjanes (A,1
2015,ITÀLIA                        ,Dona,Altres titulacions mitjanes (A,1
