ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,MSR            ,Movimiento Social Republicano                     ,1
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,13
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PAZUL          ,Carmel/Partido Azul                               ,2
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PCPC           ,Partit Comunista de Poble de Catalunya            ,4
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PFIV           ,Partit Familia i Vida                             ,6
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PH             ,Partit Humanista de Catalunya                     ,7
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,POSI           ,Partit Obrer Socialista Internacionalista         ,6
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PP             ,Partit Popular                                    ,298
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,910
P,Eleccions al Parlament de Catalunya     ,2006,5,26,CAN BOADA CASC ANTIC                    ,RC             ,Partit Republicà Català                           ,3
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,AES-DN         ,Plataforma Adelante Cataluña                      ,1
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,C S            ,Ciutadans-Partido de la Ciudadania                ,20
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,CIU            ,Convergència i Unió                               ,111
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,DECIDEIX.CAT   ,Catalunya Decideix                                ,0
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,1
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,ERC            ,Esquerra Republicana de Catalunya                 ,58
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,6
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,54
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,MSR            ,Movimiento Social Republicano                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,7
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PAZUL          ,Carmel/Partido Azul                               ,0
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PCPC           ,Partit Comunista de Poble de Catalunya            ,2
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PFIV           ,Partit Familia i Vida                             ,0
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PH             ,Partit Humanista de Catalunya                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,POSI           ,Partit Obrer Socialista Internacionalista         ,5
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PP             ,Partit Popular                                    ,59
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,280
P,Eleccions al Parlament de Catalunya     ,2006,5,41,CAN BOADA DEL PI                        ,RC             ,Partit Republicà Català                           ,5
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,AES-DN         ,Plataforma Adelante Cataluña                      ,8
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,C S            ,Ciutadans-Partido de la Ciudadania                ,131
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CIU            ,Convergència i Unió                               ,778
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,DECIDEIX.CAT   ,Catalunya Decideix                                ,1
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,14
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ERC            ,Esquerra Republicana de Catalunya                 ,267
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,49
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,391
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,MSR            ,Movimiento Social Republicano                     ,3
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,27
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PAZUL          ,Carmel/Partido Azul                               ,1
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PCPC           ,Partit Comunista de Poble de Catalunya            ,18
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PFIV           ,Partit Familia i Vida                             ,3
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PH             ,Partit Humanista de Catalunya                     ,5
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,POSI           ,Partit Obrer Socialista Internacionalista         ,12
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PP             ,Partit Popular                                    ,432
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,1557
P,Eleccions al Parlament de Catalunya     ,2006,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,RC             ,Partit Republicà Català                           ,6
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,AES-DN         ,Plataforma Adelante Cataluña                      ,7
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,C S            ,Ciutadans-Partido de la Ciudadania                ,38
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,CIU            ,Convergència i Unió                               ,304
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,DECIDEIX.CAT   ,Catalunya Decideix                                ,1
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,5
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,ERC            ,Esquerra Republicana de Catalunya                 ,85
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,13
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,143
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,MSR            ,Movimiento Social Republicano                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,4
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PAZUL          ,Carmel/Partido Azul                               ,0
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PCPC           ,Partit Comunista de Poble de Catalunya            ,5
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PFIV           ,Partit Familia i Vida                             ,2
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PH             ,Partit Humanista de Catalunya                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,POSI           ,Partit Obrer Socialista Internacionalista         ,5
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PP             ,Partit Popular                                    ,151
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,636
P,Eleccions al Parlament de Catalunya     ,2006,6,11,SANT LLORENC                            ,RC             ,Partit Republicà Català                           ,8
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,AES-DN         ,Plataforma Adelante Cataluña                      ,6
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,C S            ,Ciutadans-Partido de la Ciudadania                ,167
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,CIU            ,Convergència i Unió                               ,1114
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,DECIDEIX.CAT   ,Catalunya Decideix                                ,3
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,17
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,ERC            ,Esquerra Republicana de Catalunya                 ,419
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,39
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,532
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,MSR            ,Movimiento Social Republicano                     ,2
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,15
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,PAZUL          ,Carmel/Partido Azul                               ,4
P,Eleccions al Parlament de Catalunya     ,2006,6,12,SANT PERE NORD                          ,PCPC           ,Partit Comunista de Poble de Catalunya            ,9
