CODI_DIVISIO_TERRITORIAL;CODI_PARTIT;DESCRIPCIO_PARTIT;NRE_VOTS
S-06008;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;79
S-06008;PT;PARTIDO DA TERRA;0
S-06008;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06008;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06008;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06008;UPyD;UNION PROGRESO Y DEMOCRACIA;8
S-06008;VOX;VOX;0
S-06009;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06009;ALTER;ALTERNATIVA REPUBLICANA;0
S-06009;BLANCS;BLANCS;16
S-06009;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06009;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;11
S-06009;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;78
S-06009;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-06009;DN      ;DEMOCRACIA NACIONAL                     ;2
S-06009;EB;ESCONS EN BLANC;7
S-06009;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;1
S-06009;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;26
S-06009;EU      ;EXTREMADURA UNIDA                       ;1
S-06009;FAC;FORO DE CIUDADANOS;1
S-06009;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06009;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;77
S-06009;IFEM;INICIATIVA FEMINISTA;1
S-06009;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06009;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06009;LEM;LA ESPAÑA EN MARCHA;0
S-06009;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06009;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06009;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06009;NULS;NULS;7
S-06009;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06009;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-06009;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;5
S-06009;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-06009;PH      ;PARTIDO HUMANISTA                       ;0
S-06009;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;4
S-06009;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06009;PODEMOS;PODEMOS-PODEM;55
S-06009;PP      ;PARTIDO POPULAR                         ;117
S-06009;PREPAL;SALAMANCA-ZAMORA-LEON            ;1
S-06009;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06009;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;305
S-06009;PT;PARTIDO DA TERRA;1
S-06009;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;1
S-06009;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06009;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06009;UPyD;UNION PROGRESO Y DEMOCRACIA;18
S-06009;VOX;VOX;2
S-06010;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06010;ALTER;ALTERNATIVA REPUBLICANA;0
S-06010;BLANCS;BLANCS;4
S-06010;CILUS;CIUDADANOS LIBRES UNIDOS;2
S-06010;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;3
S-06010;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;27
S-06010;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-06010;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06010;EB;ESCONS EN BLANC;0
S-06010;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06010;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;8
S-06010;EU      ;EXTREMADURA UNIDA                       ;0
S-06010;FAC;FORO DE CIUDADANOS;0
S-06010;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06010;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;26
S-06010;IFEM;INICIATIVA FEMINISTA;0
S-06010;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06010;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06010;LEM;LA ESPAÑA EN MARCHA;0
S-06010;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06010;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06010;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06010;NULS;NULS;1
S-06010;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06010;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;0
S-06010;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;3
S-06010;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-06010;PH      ;PARTIDO HUMANISTA                       ;0
S-06010;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06010;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06010;PODEMOS;PODEMOS-PODEM;10
S-06010;PP      ;PARTIDO POPULAR                         ;39
S-06010;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06010;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06010;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;113
S-06010;PT;PARTIDO DA TERRA;0
S-06010;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06010;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06010;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06010;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-06010;VOX;VOX;0
S-06011;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06011;ALTER;ALTERNATIVA REPUBLICANA;0
S-06011;BLANCS;BLANCS;1
S-06011;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06011;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;4
S-06011;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;9
S-06011;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-06011;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06011;EB;ESCONS EN BLANC;0
S-06011;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06011;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;10
S-06011;EU      ;EXTREMADURA UNIDA                       ;0
S-06011;FAC;FORO DE CIUDADANOS;0
S-06011;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06011;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;25
S-06011;IFEM;INICIATIVA FEMINISTA;0
S-06011;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06011;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06011;LEM;LA ESPAÑA EN MARCHA;0
S-06011;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06011;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06011;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06011;NULS;NULS;0
S-06011;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06011;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-06011;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-06011;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-06011;PH      ;PARTIDO HUMANISTA                       ;0
S-06011;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06011;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06011;PODEMOS;PODEMOS-PODEM;8
S-06011;PP      ;PARTIDO POPULAR                         ;23
S-06011;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06011;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06011;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;44
S-06011;PT;PARTIDO DA TERRA;0
S-06011;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06011;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06011;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06011;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-06011;VOX;VOX;1
S-06012;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06012;ALTER;ALTERNATIVA REPUBLICANA;0
S-06012;BLANCS;BLANCS;4
S-06012;CILUS;CIUDADANOS LIBRES UNIDOS;1
S-06012;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;7
S-06012;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;25
S-06012;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;2
S-06012;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06012;EB;ESCONS EN BLANC;0
S-06012;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06012;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;8
S-06012;EU      ;EXTREMADURA UNIDA                       ;0
S-06012;FAC;FORO DE CIUDADANOS;0
S-06012;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06012;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;17
S-06012;IFEM;INICIATIVA FEMINISTA;1
S-06012;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06012;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06012;LEM;LA ESPAÑA EN MARCHA;0
S-06012;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06012;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06012;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06012;NULS;NULS;5
S-06012;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06012;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;2
S-06012;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;1
S-06012;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;2
S-06012;PH      ;PARTIDO HUMANISTA                       ;0
S-06012;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;3
S-06012;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06012;PODEMOS;PODEMOS-PODEM;21
S-06012;PP      ;PARTIDO POPULAR                         ;35
S-06012;PREPAL;SALAMANCA-ZAMORA-LEON            ;1
S-06012;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;1
S-06012;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;99
S-06012;PT;PARTIDO DA TERRA;0
S-06012;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06012;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06012;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06012;UPyD;UNION PROGRESO Y DEMOCRACIA;6
S-06012;VOX;VOX;0
S-06013;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06013;ALTER;ALTERNATIVA REPUBLICANA;0
S-06013;BLANCS;BLANCS;2
S-06013;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06013;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;4
S-06013;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;10
S-06013;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;2
S-06013;DN      ;DEMOCRACIA NACIONAL                     ;1
S-06013;EB;ESCONS EN BLANC;1
S-06013;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06013;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;9
S-06013;EU      ;EXTREMADURA UNIDA                       ;0
S-06013;FAC;FORO DE CIUDADANOS;0
S-06013;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;3
S-06013;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;27
S-06013;IFEM;INICIATIVA FEMINISTA;1
S-06013;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06013;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06013;LEM;LA ESPAÑA EN MARCHA;0
S-06013;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06013;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-06013;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06013;NULS;NULS;3
S-06013;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06013;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-06013;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;2
S-06013;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;5
S-06013;PH      ;PARTIDO HUMANISTA                       ;0
S-06013;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-06013;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06013;PODEMOS;PODEMOS-PODEM;9
S-06013;PP      ;PARTIDO POPULAR                         ;34
S-06013;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06013;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;1
S-06013;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;81
S-06013;PT;PARTIDO DA TERRA;0
S-06013;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-06013;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06013;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06013;UPyD;UNION PROGRESO Y DEMOCRACIA;3
S-06013;VOX;VOX;1
S-06014;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06014;ALTER;ALTERNATIVA REPUBLICANA;0
S-06014;BLANCS;BLANCS;3
S-06014;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06014;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;7
S-06014;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;31
S-06014;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;2
S-06014;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06014;EB;ESCONS EN BLANC;2
S-06014;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06014;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;13
S-06014;EU      ;EXTREMADURA UNIDA                       ;0
S-06014;FAC;FORO DE CIUDADANOS;0
S-06014;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;2
S-06014;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;34
S-06014;IFEM;INICIATIVA FEMINISTA;0
S-06014;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-06014;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06014;LEM;LA ESPAÑA EN MARCHA;3
S-06014;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06014;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;4
S-06014;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06014;NULS;NULS;3
S-06014;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06014;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-06014;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;4
S-06014;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-06014;PH      ;PARTIDO HUMANISTA                       ;0
S-06014;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06014;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06014;PODEMOS;PODEMOS-PODEM;22
S-06014;PP      ;PARTIDO POPULAR                         ;47
S-06014;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06014;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06014;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;120
S-06014;PT;PARTIDO DA TERRA;0
S-06014;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;2
S-06014;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06014;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06014;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-06014;VOX;VOX;1
S-06015;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06015;ALTER;ALTERNATIVA REPUBLICANA;0
S-06015;BLANCS;BLANCS;9
S-06015;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06015;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;5
S-06015;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;49
S-06015;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;2
S-06015;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06015;EB;ESCONS EN BLANC;4
S-06015;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06015;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;26
S-06015;EU      ;EXTREMADURA UNIDA                       ;0
S-06015;FAC;FORO DE CIUDADANOS;0
S-06015;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-06015;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;66
S-06015;IFEM;INICIATIVA FEMINISTA;2
S-06015;IMPULSO SOCIAL;IMPULSO SOCIAL;2
S-06015;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06015;LEM;LA ESPAÑA EN MARCHA;0
S-06015;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06015;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;3
S-06015;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06015;NULS;NULS;5
S-06015;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06015;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;6
S-06015;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;8
S-06015;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-06015;PH      ;PARTIDO HUMANISTA                       ;0
S-06015;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;3
S-06015;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;1
S-06015;PODEMOS;PODEMOS-PODEM;27
S-06015;PP      ;PARTIDO POPULAR                         ;57
S-06015;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06015;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-06015;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;154
S-06015;PT;PARTIDO DA TERRA;0
S-06015;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;2
S-06015;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06015;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06015;UPyD;UNION PROGRESO Y DEMOCRACIA;17
S-06015;VOX;VOX;0
S-06016;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-06016;ALTER;ALTERNATIVA REPUBLICANA;0
S-06016;BLANCS;BLANCS;2
S-06016;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-06016;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;5
S-06016;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;12
S-06016;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-06016;DN      ;DEMOCRACIA NACIONAL                     ;0
S-06016;EB;ESCONS EN BLANC;3
S-06016;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-06016;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;12
S-06016;EU      ;EXTREMADURA UNIDA                       ;0
S-06016;FAC;FORO DE CIUDADANOS;0
S-06016;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-06016;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;21
S-06016;IFEM;INICIATIVA FEMINISTA;0
S-06016;IMPULSO SOCIAL;IMPULSO SOCIAL;1
S-06016;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-06016;LEM;LA ESPAÑA EN MARCHA;0
S-06016;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-06016;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;2
S-06016;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-06016;NULS;NULS;2
S-06016;PA      ;PARTIDO ANDALUCISTA                     ;0
S-06016;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-06016;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-06016;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-06016;PH      ;PARTIDO HUMANISTA                       ;0
S-06016;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-06016;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-06016;PODEMOS;PODEMOS-PODEM;13
S-06016;PP      ;PARTIDO POPULAR                         ;39
S-06016;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-06016;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;2
S-06016;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;99
S-06016;PT;PARTIDO DA TERRA;0
S-06016;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;1
S-06016;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-06016;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-06016;UPyD;UNION PROGRESO Y DEMOCRACIA;3
S-06016;VOX;VOX;0
