"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
1091,"GC-31","DESCENDENTE KM. 0.750",22/03/2013,"09:45",2,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
1092,"CARRETERA EL CARDON","67",25/03/2013,"00:45",2,2,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1093,"PLAZA COMANDANTE RAMON FRANCO","AVDA. ALCALDE JUAN RODRIGUEZ DORESTE",23/03/2013,"23:05",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1094,"CRUCITA ARBELO CRUZ DE","DIEGO VEGA SARMIENTO",26/03/2013,"11:20",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",1
1097,"COVADONGA","23",25/03/2013,"19:53",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1098,"GALICIA","AVDA. JOSE MESA Y LOPEZ",25/03/2013,"09:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1101,"ALFREDO L JONES","Nº 35",25/03/2013,"00:45",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
1102,"HOSPITAL INSULAR","ROTONDA INTERIOR",25/03/2013,"08:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1103,"SIMON BOLIVAR","Nº 5",24/03/2013,"03:25",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
1106,"ROTONDA LA BALLENA","ACCESO ROTONDA DEL VIGIA",26/03/2013,"09:15",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1107,"AVDA. ESCALERITAS","43",20/02/2013,"09:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1108,"MUELLE REINA SOFIA NORTE","ROTONDA MR PARK",25/03/2013,"11:35",2,2,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1109,"TUNEL 'JULIO LUENGO'","DIRECCION NACIENTE",27/03/2013,"12:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1110,"ADARGOMA","17",27/03/2013,"14:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1111,"ROTONDA EL MIRADOR",,25/03/2013,"12:50",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1112,"ROTONDA DOCTOR MARAÑON","CRTA. GENERAL DEL NORTE",26/03/2013,"16:20",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1113,"CRONISTA ROMERO CEBALLOS","10",26/03/2013,"11:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1114,"ROTONDA DR. JUAN DIAZ RODRIGUEZ",,26/03/2013,"09:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1115,"ROTONDA GC-100","JINAMAR",26/03/2013,"11:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1116,"AVDA. JUAN CARLOS I","DOCTOR ALFONSO CHISCANO DIAZ",26/03/2013,"18:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1124,"ACCESO MUELLE SANTA CATALINA",,26/03/2013,"23:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1125,"JUAN MANUEL DURAN GONZALEZ","VIRIATO",28/03/2013,"19:15",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1126,"RAFAEL ALMEIDA","TOMAS ALBA EDISON",28/03/2013,"18:50",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1127,"ROSIANA","GUANCHIA",28/03/2013,"15:25",2,1,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
1128,"CARRETERA DE CHILE","82",28/03/2013,"19:30",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1131,"CTRA. MARZAGAN SABINAL",,29/03/2013,"06:00",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1132,"CRUCE DE TAMARACEITE A TEROR",,26/03/2013,"14:05",1,0,"Jefatura","Colisión","Estado o condición de la señalización","Ninguna infracción",0
1133,"GC.1-AM SENDIDO NORTE","ACCESO TUNEL JULIO LUENGO",27/03/2013,"18:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1140,"AVDA. JUAN CARLOS I","PARKING HOSPITAL DE GRAN CANARIA DOCTOR NEGRI",29/03/2013,"22:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1143,"PLAZA JUAN BORDES CLAVERIE","S/N",30/03/2013,"17:10",1,1,"Jefatura","Vuelco","Velocidad inadecuada","Ninguna infracción",0
1146,"SALIDA DEL TUNEL JULIO LUENGO","ACCESO A LA ROTONDA DE LAS AMERICAS",26/03/2013,"17:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1147,"PASEO DE CHIL","255",26/03/2013,"11:15",1,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1148,"DON PEDRO INFINITO","JACINTA",28/03/2013,"08:10",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1151,"GC-110","OBISPO CODINA",27/03/2013,"10:30",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
1152,"GC-309","SALIDA DEL TUNEL",01/04/2013,"10:30",1,3,"Jefatura","Otros","Otros factores o infracciones","Ninguna infracción",0
1158,"AVDA. PINTOR FELO MONZON","CENTRO COMERCIAL SIETE PALMAS",30/03/2013,"22:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1159,"LA NAVAL","137",27/03/2013,"12:35",1,2,"Jefatura","Salida de la vía","Otros factores o infracciones","Ninguna infracción",0
1160,"TOMAS MILLER","83",27/03/2013,"07:50",1,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1161,"PLAZA DE AMERICA","GC-2",26/03/2013,"09:55",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1162,"GC-110","ROTONDA DE LAS BRUJAS",22/03/2013,"12:18",1,0,"Jefatura","Salida de la vía","No mantener el intervalo seg.","Ninguna infracción",0
1163,"CARVAJAL","10",28/03/2013,"02:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1164,"PASEO DE SAN JOSE","264",30/03/2013,"20:50",2,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
1165,"AVDA. CESAR MANRIQUE",,31/03/2013,"10:00",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1166,"AGUSTINA DE ARAGON","HALMA",01/04/2013,"22:45",2,0,"Juzgado","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1167,"EQUINOCCIO","S/N",02/04/2013,"05:20",5,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
1168,"PINTOR PEPE DAMASO","Nº12",01/04/2013,"13:40",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1170,"TUNEL 'JULIO LUENGO'","SENTIDO SUR",01/04/2013,"15:05",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1171,"AVDA MARITIMA","EL HOYO",02/04/2013,"10:45",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
1173,"DOCTOR JUAN DOMINGUEZ PEREZ","Nº10",02/04/2013,"12:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1174,"MUELLE LAS PALMAS","GC-1",29/03/2013,"13:40",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
1177,"PLAZA BELEN MARIA",,28/03/2013,"07:50",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
1181,"ACCESO TUNEL DE JULIO LUENGO","DESDE LA GC-23",03/04/2013,"05:55",1,2,"Jefatura","Vuelco","Sin definir","Ninguna infracción",0
1184,"PARDELA","2",02/04/2013,"07:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1185,"MURGA","CANALEJAS",02/04/2013,"09:45",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1186,"URB. TRES PALMAS","ANDRES ALVARADO JANINA",22/03/2013,"10:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1187,"SANTA LUISA DE MARILLAC","ROTONDA",02/04/2013,"18:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1188,"AVDA. HOYA DE LA GALLINA","ESTACIONAMIENTOS HIPERCOR",02/04/2013,"18:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1189,"SALVADOR MONSALUD","PASEO DE SAN ANTONIO",02/04/2013,"18:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1190,"CARRETERA VIAJA DEL CARDON",,02/04/2013,"19:15",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1194,"CANDELARIA DE LEON","BAJADA TRES PALMAS",04/04/2013,"00:10",5,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1196,"AVDA. EUFEMIANO JURADO","C/ NUEZ AGUIAR",02/04/2013,"09:30",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
1197,"PEROJO","CEBRIAN",03/04/2013,"17:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1198,"PARKING SAGULPA VEGUETA",,04/04/2013,"12:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1199,"FRANCISCO GOURIE",,02/04/2013,"12:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1200,"GC-1 AM DIRECCION","INCORPORACION PEREZ MUÑOZ",04/04/2013,"15:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1201,"GC.31","PK 0,400",03/04/2013,"07:15",1,1,"Jefatura","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
1202,"SAN NICOLAS","DON BERNARDINO CORREA VIERA",03/04/2013,"07:05",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
1203,"AVENIDA JOSE SANCHEZ PEÑATE","AVENIDA PRINCIPE DE ASTURIAS",03/04/2013,"14:15",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1204,"MOTEJURRA","16",03/04/2013,"23:35",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1206,"ROTONDA JUAN SARAZA ORTIZ",,03/04/2013,"09:15",2,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
1207,"AVENIDA DE AMURGA","17",03/04/2013,"22:40",3,2,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1208,"AVDA. PINTOR FELO MONZON","42",03/04/2013,"10:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1209,"ROTONDA DE JULIO BARRY RODRIGUEZ","AVDA. JUAN CARLOS I",03/04/2013,"07:45",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1210,"GC 1 AM DIRECCION NORTE","P.K. 5,400",03/04/2013,"08:40",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1211,"AVDA. ANSITE","AVDA. ESCALERITAS",03/04/2013,"20:10",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
1214,"AVDA. JOSE MESA Y LOPEZ","59",05/04/2013,"06:50",3,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
1217,"TUNEL DE JULIO LUENGO, SENTIDO OESTE-ESTE","KM. 1",04/04/2013,"17:25",3,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1218,"ACTRIZ PATRICIA MEDINA",,05/04/2013,"11:35",1,0,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
1219,"GC.1 DIRECCION SUR","PK. 1. 250",05/04/2013,"14:50",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1220,"SERVENTIA",,05/04/2013,"14:00",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
1221,"QUINCE DE NOVIEMBRE","137",04/04/2013,"11:45",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1222,"GC. 1 AM","P.K. 7.150",04/04/2013,"14:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1223,"EMILIO ARRIETA","4",04/04/2013,"10:17",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1224,"ROTONDA DOCTOR MARAÑON","C.C. LA BALLENA",03/04/2013,"15:50",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1225,"ROTONDA FERNANDO GOMEZ NAVARRO",,04/04/2013,"08:45",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1226,"DON PEDRO INFINITO","49",04/04/2013,"16:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1227,"LUIS BENITEZ INGLOTT","24",05/04/2013,"16:25",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",1
1228,"C/. DR. JUAN DOMINGUEZ PEREZ","75",04/04/2013,"10:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1229,"CAYETANA MANRIQUE","44",04/04/2013,"19:40",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1230,"AVDA. PINTOR FELO MONZON","GASOLINERA",05/04/2013,"21:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1232,"CASTILLEJOS","FERNANDO GUANARTEME",06/04/2013,"04:16",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",1
1234,"JUAN MANUEL DURAN GONZALEZ","43",06/04/2013,"13:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1235,"GRUPO 289 VVDAS.",,06/04/2013,"09:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1236,"JOAQUIN BLUME","11",06/04/2013,"21:05",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1243,"FRANCISCO DE TORQUEMADA","JUAN DE BETHENCOURT",07/04/2013,"00:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1244,"GOBERNADOR MARIN ACUÑA","S/N",08/04/2013,"04:30",2,0,"Juzgado","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
1245,,,,,0,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1246,"ALCESTE","25",14/03/2013,"16:10",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1248,"CAYETANA MANRIQUE","44",04/03/2013,"19:40",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
1249,"CUATRO CAÑONES","S/N",05/04/2013,"05:00",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1250,"CLUB NAUTICO","VIA DE ACCESO",05/04/2013,"21:40",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
1251,"CRUZ DEL OVEJERO","9",05/04/2013,"13:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1252,"ROTONDA FERNANDO GIMENEZ NAVARRO",,05/04/2013,"08:55",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1253,"ALBAREDA","GOMERA",08/04/2013,"17:30",1,1,"Juzgado","Atropello","Alcohol o drogas","Ninguna infracción",0
1254,"ALICANTE","CENTRO DE SALUD",08/04/2013,"13:00",1,1,"Jefatura","Atropello","No respetar prioridad","Ninguna infracción",0
1256,"VIRGEN DEL PILAR","24",07/04/2013,"21:45",2,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
1257,"SALVADOR MANRIQUE DE LARA","CHURRUCA",08/04/2013,"01:40",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1259,"AVENIDA ESCALERITAS","145",08/04/2013,"20:30",2,1,"Juzgado","Colisión","No respetar prioridad","Ninguna infracción",0
1260,"AVDA. EUFEMIANO JURADO","38",08/04/2013,"18:40",1,1,"Jefatura","Salida de la vía","Cansancio, sueño o enfermedad","Ninguna infracción",0
1261,"JERICO","JAMAT",05/04/2013,"12:25",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
1262,"GC-2","1.900",05/04/2013,"08:40",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
1263,"PASEO DE SAN JOSE","JENNER",05/04/2013,"19:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1264,"AVDA. JOSE MESA Y LOPEZ","1",09/04/2013,"08:05",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
1265,"ROTONDA AVDA PINTOR FELO MONZON","GC-3",08/04/2013,"13:10",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1266,"JUAN REJON","141",05/04/2013,"11:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1267,"GC-1 ACCESO AL TUNEL DE JULIO LUENGO","SEMAFORO ALCARAVANERAS",09/04/2013,"09:25",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1268,"NATAN","FRENTE PARQUE MAYORDOMIA",09/04/2013,"18:30",2,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",1
1269,"SANTA LUISA DE MARILLAC","S/N",05/04/2013,"14:51",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1271,"LUIS DORESTE SILVA","FRENTE NUM. 36",13/03/2013,"16:36",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1272,"AVDA. JOSE MESA Y LOPEZ",,09/04/2013,"19:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1273,"GC-1 KM 7.5 (AUTOVIA MARITIMA)","PLAYA ALCARAVANERAS",09/04/2013,"16:50",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1274,"UNIVERSIDAD LAS PALMAS G.C.",,09/04/2013,"21:10",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
1276,"FRANCISCO GOURIE","Nº 14",05/04/2013,"11:15",2,0,"Jefatura","Colisión","No indicar maniobra","Ninguna infracción",0
1277,"LEON Y CASTILLO Nº 367",,07/04/2013,"11:50",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1281,"BARRANQUILLO DE DON ZOILO",,06/04/2013,"08:15",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
1282,"CARRETERA DE MATA","78 AL 100",06/04/2013,"20:35",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1283,"CARRETERA DE MARZAGAN","147",09/04/2013,"18:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1284,"BATAN","ACCESO",05/04/2013,"12:45",2,5,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1285,"AVDA. PINTOR FELO MONZON","LAS BORRERAS",09/04/2013,"13:50",1,2,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
1286,"POETIZA AGUSTINA ROMERO",,08/04/2013,"08:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1290,"GC-1 AM","ACCESO EDUARDO MILLARES SALL",08/04/2013,"13:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1291,"LUIS MOROTE","4",09/04/2013,"19:10",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
1292,"JUAN MANUEL DURAN GONZALEZ","28",09/04/2013,"14:25",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1293,"GC-23",,08/04/2013,"08:00",4,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1294,"SALIDA DEL BATAN",,10/04/2013,"18:00",2,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1295,"PLAZA NUESTRA SEÑORA DEL PINO",,09/04/2013,"08:00",1,1,"Jefatura","Vuelco","Sin infracción","Ninguna infracción",0
1297,"LUIS DORESTE SILVA","75",08/04/2013,"17:20",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1298,"ESTRIBOR","19",10/04/2013,"20:50",1,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1299,"ROTONDA HOSPITAL DOCTOR NEGRIN",,10/04/2013,"21:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1301,"EMILIO LEY","C.N. LAS PALMAS",10/04/2013,"23:50",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
1302,"LA CORUÑA Nº 28",,10/04/2013,"22:44",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
1304,"EMILIO ARRIETA Nº 3",,11/04/2013,"04:00",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1307,"ROTONDA SALIDA DE JINAMAR","GC-1 DIRECCION NORTE",10/04/2013,"17:50",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1308,"GC 110 ROTONDA LAS BRUJAS",,10/04/2013,"10:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1309,"BATALLA DE BELCHITE","12",10/04/2013,"22:40",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
1311,"CARRETERA GENERAL DE TAMARECEITE","62",10/04/2013,"09:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1312,"ROTONDA HOSPITAL NEGRIN","SALIDA GC 23",09/04/2013,"20:00",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1313,"AV. JUAN CARLOS I","18",10/04/2013,"19:40",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1314,"LOPEZ SOCAS","ROSARITO",09/04/2013,"17:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
1316,"ACCESO ROTONDA C.C. EL MIRADOR DESDE G.C.1",,10/04/2013,"14:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
1317,"CANALEJAS","COLEGIO CLARET",11/04/2013,"16:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
1318,"CONCEPCION ARENAL","24",11/04/2013,"20:30",1,1,"Jefatura","Atropello","Otros factores o infracciones","No utilizar paso de peatones",0
